category,/Comics & Animation Fans,/Gamers,/Gamers/Action Game Fans,/Gamers/Adventure & Strategy Game Fans,/Gamers/Casual & Social Gamers,/Gamers/Driving & Racing Game Fans,/Gamers/Hardcore Gamers,/Gamers/Roleplaying Game Fans,/Gamers/Shooter Game Fans,/Gamers/Sports Game Fans,/Green Living Enthusiasts,/Movie Lovers,/Movie Lovers/Action & Adventure Movie Fans,/Movie Lovers/Comedy Movie Fans,/Movie Lovers/Family Movie Fans,/Movie Lovers/Horror Movie Fans,/Movie Lovers/Romance & Drama Movie Fans,/Movie Lovers/Sci-Fi & Fantasy Movie Fans,/Movie Lovers/South Asian Film Fans,/Music Lovers,/Music Lovers/Blues Fans,/Music Lovers/Classical Music Enthusiasts,/Music Lovers/Country Music Fans,/Music Lovers/Electronica & Dance Music Fans,/Music Lovers/Folk & Traditional Music Enthusiasts,/Music Lovers/Indie & Alternative Rock Fans,/Music Lovers/Jazz Enthusiasts,/Music Lovers/Metalheads,/Music Lovers/Pop Music Fans,/Music Lovers/Rap & Hip Hop Fans,/Music Lovers/Rock Music Fans,/Music Lovers/Spanish-Language Music Fans,/Music Lovers/World Music Fans,/Nightlife Enthusiasts,/Outdoor Enthusiasts,/TV Lovers,/TV Lovers/Documentary & Nonfiction TV Fans,/TV Lovers/Family Television Fans,"/TV Lovers/Game, Reality & Talk Show Fans",/TV Lovers/Sci-Fi & Fantasy TV Fans,/TV Lovers/TV Comedy Fans,/TV Lovers/TV Drama Fans,/Technophiles,/Thrill Seekers
/Entertainment/Movies/Documentary movies,0.591164147867,0.237129675797,0.312315032839,0.350959196471,0.233022347869,0.260401810573,0.306247167618,0.307540826717,0.309719591625,0.338162070073,0.178717645844,0.681956264208,0.710784985675,0.748469957412,0.666988101613,0.734239074211,0.722679739399,0.720835255625,0.666973089062,0.493734091395,0.462523512795,0.459864143592,0.494310693494,0.489304433289,0.422529278768,0.447002960146,0.448537025638,0.495387066153,0.50998664415,0.465866092611,0.491636814718,0.477485405941,0.512998614588,0.280834643514,0.199425805458,0.567009659335,0.721764606693,0.594194416853,0.597439546834,0.644850087946,0.650648589005,0.649899424918,0.099947149165,0.280925806016
/Entertainment/Movies/Drama movies,0.599992247087,0.241566882005,0.325032208119,0.359907243164,0.236598266892,0.273006141632,0.309430953573,0.316875076509,0.317817917127,0.349680711892,0.149490628688,0.697034300938,0.730336632572,0.781571001486,0.674994392041,0.746786909999,0.786268929348,0.741519427633,0.658553401343,0.528102869423,0.486734208863,0.492563027409,0.513227770473,0.520582230519,0.449511344388,0.468142735644,0.470366907718,0.527413483063,0.53850131755,0.474529667735,0.518368093794,0.503510563639,0.525848555966,0.279269052337,0.200602251019,0.599643674543,0.68320245246,0.621223486294,0.599266909792,0.678405923043,0.698603791839,0.715925559697,0.0953068413156,0.281254146403
/Entertainment/Movies/Fantasy movies,0.65856550783,0.327411330371,0.40451511631,0.462113205861,0.307141206438,0.344789257257,0.388834233285,0.430639049435,0.414464506507,0.430087909915,0.190752029421,0.674656780971,0.739977207055,0.747741198481,0.662783532132,0.749583135089,0.733812902516,0.797786696815,0.643351360131,0.525465172202,0.511116931059,0.502253703313,0.52622839033,0.534808931461,0.467354054566,0.49836107531,0.481852375998,0.526590806516,0.556234922013,0.497361267389,0.535725754376,0.514674582116,0.548170741023,0.304983119528,0.229361060726,0.55513684413,0.648056338081,0.584506358394,0.621734509064,0.721278735989,0.646337775242,0.639403391469,0.120276924051,0.31485218163
/Entertainment/Movies/Horror movies,0.644816658391,0.311353559669,0.378810879874,0.41491009188,0.283929154611,0.318388803805,0.386920148642,0.384151853623,0.387382646174,0.397006063829,0.183447893588,0.674582468428,0.734956458248,0.762164794203,0.68187327158,0.793483706234,0.738154713957,0.763144763224,0.647416951395,0.494528753039,0.492407376974,0.465317413323,0.504853212311,0.507762449598,0.433017530542,0.489360685363,0.448971467021,0.50081164825,0.53575620494,0.487606442859,0.520052845684,0.490970547027,0.517386858945,0.298443354336,0.209394956251,0.551663993422,0.657278237768,0.600947978371,0.607928693556,0.683050740984,0.658292910786,0.646773798721,0.116814561155,0.331030193244
/Entertainment/Movies/Musical theatre,0.523194416034,0.155219287314,0.220110339309,0.251476100494,0.185759101249,0.194431609451,0.222149292854,0.234137014438,0.213608080224,0.284569476386,0.19857999593,0.560288601845,0.562921580714,0.644928914242,0.561622150601,0.595642530876,0.62372125989,0.585276279137,0.5641807277,0.610366620971,0.532376945333,0.620084579411,0.586875845342,0.631453436035,0.578635932389,0.51999989722,0.587011744729,0.598810037816,0.616976526994,0.524148062205,0.602243813354,0.576577542628,0.593320609855,0.322313879739,0.254365247009,0.488448013421,0.546274095235,0.547155715115,0.490293901858,0.538800675118,0.583963366459,0.576999282078,0.0559379858189,0.203736494808
/Entertainment/Movies/Science fiction movies,0.607216943984,0.269723748036,0.299456106791,0.367869060086,0.302312327265,0.236705325598,0.322414568707,0.326662257235,0.298938548792,0.345570102806,0.205668970452,0.59001632144,0.635060728721,0.648539998828,0.565200486795,0.654055009137,0.659806351818,0.695063210661,0.583496520833,0.485737712247,0.424440309878,0.49553998046,0.458634972773,0.472871439489,0.442177383876,0.433104858217,0.457756043645,0.482224263242,0.489674488373,0.418065223104,0.468266202419,0.486333538522,0.495325478461,0.287557553956,0.226327905416,0.494467642734,0.627123252413,0.523916340119,0.530552016332,0.634494896216,0.567157000907,0.575055248901,0.13664969861,0.275206388726
/Entertainment/Movies/Thriller movies,0.602250216978,0.269180656325,0.357959217076,0.401065804985,0.247093914058,0.296616671158,0.343083286363,0.347790696939,0.363956242524,0.358236720171,0.150919141611,0.697805377044,0.749743148007,0.774978954496,0.67574204004,0.768246198737,0.768272933825,0.758161733653,0.65019004,0.476993794287,0.460658233151,0.432506036196,0.46740441925,0.474960093061,0.390872148208,0.45567405333,0.421888458311,0.481558706749,0.502201634839,0.454723795816,0.481723030373,0.453499085496,0.47873361983,0.267055339776,0.168414402273,0.554837941486,0.650327696466,0.570432453938,0.585762270344,0.662940999202,0.654128865563,0.653549726437,0.107367879014,0.319764885573
/Entertainment/Music,0.502331673021,0.209580242403,0.268141304229,0.293972631165,0.240851748938,0.269628638858,0.294782982014,0.288783626925,0.273028470481,0.341126777112,0.201762230721,0.390054245121,0.435144502859,0.478666688774,0.410374297393,0.447333128058,0.471035789346,0.495215307623,0.458165759123,0.724414461647,0.630276092812,0.744553891161,0.728006372897,0.769501592423,0.699527032744,0.654053490943,0.681327354993,0.712293118014,0.764743089637,0.640694493286,0.749486716338,0.705557744679,0.726143438372,0.345376121517,0.257707597281,0.405936167638,0.474314000157,0.467511917731,0.46273758115,0.512977452454,0.491438488831,0.489324462741,0.0426770003192,0.253423675361
/Entertainment/Music/Blues music,0.464896205678,0.151494841356,0.245449918835,0.26222123204,0.170138698907,0.268572435974,0.268703105762,0.267995862423,0.263310782642,0.317712226448,0.213040078488,0.409944561117,0.421989416311,0.493132417334,0.419759109641,0.459203545158,0.487296186278,0.490587425954,0.46862671381,0.799730594405,0.779174944816,0.809124134704,0.799960412554,0.843364820666,0.775778342172,0.725937252322,0.779910843108,0.792607705287,0.838773137782,0.715774296045,0.836775562677,0.749454011148,0.784175710993,0.322480790042,0.213260352292,0.410846410477,0.476140023557,0.45604570952,0.462490203856,0.496951342642,0.493258103389,0.485507214635,0.0206295523106,0.258973968823
/Entertainment/Music/Classical music,0.434694070377,0.16949899913,0.217913542639,0.236543222754,0.223984271292,0.213323269089,0.259843241345,0.242693369466,0.221828236733,0.286397666042,0.183274585097,0.347845515503,0.361532925654,0.420831039576,0.362669368321,0.389530758463,0.435982798761,0.436692066242,0.423992720823,0.78286351348,0.661381718883,0.87631417373,0.779079757,0.827772893048,0.8111313423,0.678369294925,0.758287956708,0.76801475666,0.814819373229,0.669654423895,0.797012316094,0.791178181734,0.77125881662,0.309797097477,0.236353991398,0.341347688239,0.402163116438,0.408567510769,0.406823760982,0.437570455415,0.41498590369,0.421423962207,0.0427671917684,0.157784227397
/Entertainment/Music/Country music,0.440211878055,0.179356732599,0.266736567943,0.285446913834,0.218447686534,0.273666516109,0.270875302656,0.276612064171,0.268999806136,0.342376771878,0.225317468412,0.37352757557,0.405074713974,0.457295812373,0.41946053709,0.424406156866,0.449727894874,0.447382485063,0.493842891514,0.76246170418,0.681096741633,0.800948231793,0.850597932855,0.816425740557,0.768458573576,0.68779376569,0.734600689717,0.750347084717,0.813972097799,0.689948960538,0.798244232292,0.778610171105,0.801035811629,0.359864610689,0.253763237908,0.360992796634,0.434956364707,0.4577045668,0.453579243929,0.44362779761,0.446549296708,0.444315323892,0.0128043765299,0.234713087047
/Entertainment/Music/Dance music,0.465962807072,0.182323532569,0.251492668058,0.269756684431,0.216537813697,0.26310143249,0.284445294641,0.267885774969,0.257569770029,0.322723322865,0.203547371407,0.422556210884,0.435259928272,0.501344979298,0.423606637273,0.460210164506,0.501046531677,0.492297189492,0.476013480597,0.809158055457,0.703145768238,0.829689405974,0.800360342076,0.885005491456,0.792621550377,0.704659760463,0.765700068873,0.798888617986,0.83953727546,0.718466914079,0.82593612378,0.778361621175,0.797639171741,0.336376465756,0.25257978734,0.415411846204,0.466143301475,0.45574478489,0.476995780083,0.492628595115,0.494630828421,0.494611601446,0.0357159942581,0.215739484738
/Entertainment/Music/Electronic music,0.464104738487,0.199178416157,0.256282109982,0.286463896718,0.250605908186,0.254660574209,0.299392338203,0.284006865397,0.258424721124,0.31907764002,0.190474794242,0.319711948722,0.369460837245,0.406784259301,0.336665572291,0.381819239353,0.402830859607,0.448630661243,0.406456014951,0.72691088331,0.62656329651,0.788495512016,0.73928043773,0.803001268405,0.746769626959,0.686116912474,0.708553159418,0.718042418655,0.783208184637,0.657002284329,0.76677037584,0.741354216191,0.741420846999,0.330815107057,0.275279502068,0.328364858472,0.406726224366,0.392828100673,0.407463718652,0.461486675952,0.413983089345,0.41390149478,0.0352995969738,0.198106870436
/Entertainment/Music/Gospel music,0.434616824126,0.173065785077,0.227462123726,0.245211010596,0.208159017852,0.217281714936,0.271459488282,0.252683184434,0.228963516987,0.289774256504,0.200371494454,0.379244734522,0.390958652655,0.451498162934,0.403108257388,0.424698377566,0.452057358357,0.452269314948,0.443013014773,0.786195336581,0.696949045011,0.819086394439,0.796648555811,0.821728367491,0.780343855403,0.689118322332,0.748609564918,0.77524731211,0.820865934132,0.703336363926,0.806987718878,0.773080890967,0.779411694779,0.308930429135,0.20608207009,0.364049938178,0.43635082346,0.433937962469,0.435648336466,0.446624169007,0.438242974933,0.435251618175,0.0189221597397,0.239625630236
/Entertainment/Music/Heavy metal music,0.474228219158,0.1756333655,0.282907562962,0.280450544455,0.209686386572,0.282343166681,0.317898109214,0.295421984475,0.285257067598,0.311601670584,0.199912463462,0.324553468894,0.384715544615,0.417734862434,0.352048374272,0.413340315465,0.410201315058,0.455729783749,0.424720651297,0.687930979707,0.637755485047,0.744391529414,0.715586476638,0.774129108441,0.724171120463,0.705338481144,0.674586134568,0.695024395438,0.768842994706,0.68577445126,0.776633507306,0.707125051428,0.714657402979,0.313309809141,0.251639982537,0.303667914884,0.381777610426,0.367248031698,0.409425707659,0.447541668739,0.400611398006,0.395397756288,0.00562243247108,0.209881387026
/Entertainment/Music/Hip hop music,0.47634281262,0.191114835813,0.270732541454,0.275019081694,0.227490142633,0.263512635458,0.326160857266,0.276706241823,0.275295751116,0.320839707664,0.19992060718,0.389252163002,0.416945255482,0.478652434996,0.414148152022,0.450252409712,0.465885876802,0.478527727909,0.47089009414,0.76574230895,0.698411356802,0.797516849521,0.784981950956,0.849817605046,0.770736016063,0.73321531744,0.752115766341,0.763791397989,0.837282393568,0.842594841754,0.818394068777,0.757403472327,0.771199735915,0.35983622629,0.229967991315,0.374647094433,0.447244322664,0.439978026922,0.461496001139,0.473920298432,0.46622712753,0.454804341511,0.0296222138392,0.208214964505
/Entertainment/Music/Jazz music,0.451616166893,0.158673350828,0.227963939374,0.244507963698,0.189479429487,0.245659748347,0.270422910073,0.24883932829,0.239623327039,0.307448193668,0.203970041577,0.373249571892,0.389169115288,0.460101608105,0.390296759233,0.420052990862,0.456187292002,0.458933305225,0.450144186285,0.796364098566,0.723656891818,0.83836166699,0.799596404764,0.853036078483,0.787329962018,0.709942220102,0.816060933094,0.787477990507,0.839088149155,0.710958726833,0.829452084189,0.770073677761,0.787179698402,0.33897695476,0.236142153443,0.380976273635,0.450013689372,0.440607974427,0.434317860285,0.470081662397,0.466191298315,0.46138897311,0.0377188188071,0.216805772513
/Entertainment/Music/Music videos,0.536093041071,0.231835928944,0.305166616343,0.317511938843,0.257365062743,0.290846218661,0.332486610538,0.322566967519,0.305271669351,0.363995805705,0.197937614111,0.462583361325,0.486893170003,0.541920427243,0.478285607019,0.515911312343,0.527057620309,0.538984878463,0.507793267522,0.787092266029,0.701009234305,0.804164594305,0.800882411817,0.834595724169,0.752684186381,0.708748728501,0.731838741416,0.781024460742,0.833520681527,0.714703435633,0.811797828952,0.775673736605,0.797010638134,0.350647471295,0.255543673448,0.448435318611,0.536739229863,0.506472503123,0.522559842878,0.534818212156,0.529172850648,0.526821193791,0.0489296532523,0.24899137183
/Entertainment/Music/Pop music,0.483212849365,0.193031294776,0.256142994057,0.277160401973,0.221075022951,0.264055742756,0.313318673778,0.276552034883,0.27050930375,0.321185343164,0.205348045016,0.417257815503,0.433258919449,0.502645840788,0.430716661171,0.471901714716,0.49890811567,0.50869151079,0.477331089928,0.800958243018,0.717099654259,0.825170432285,0.808538078326,0.864112885072,0.793755472427,0.757590565453,0.765454660936,0.795516817955,0.882757291236,0.753507621703,0.846405058375,0.784368847219,0.792853726609,0.343639784899,0.223560552734,0.410000048876,0.469410753579,0.459730136276,0.478771470355,0.509625144645,0.496027226854,0.488108426832,0.0580420316445,0.249593032316
/Entertainment/Music/Rhythm and blues music,0.44445376877,0.146636616155,0.26396481186,0.279887433665,0.195576913058,0.274500801954,0.273386520661,0.274726012981,0.268673319452,0.311777836505,0.238401428805,0.398125106279,0.418015765457,0.470967024566,0.410689031934,0.44006428722,0.467716469038,0.475903728708,0.461452150157,0.784414335108,0.771348500885,0.804960748995,0.790446105289,0.832956389346,0.784288120173,0.725869077546,0.772908443742,0.779321581755,0.824452854987,0.722573698962,0.822116322507,0.750395326812,0.772470743824,0.31726050972,0.21690678222,0.380386789349,0.435083215872,0.429257695077,0.464390830647,0.468734930931,0.455502479861,0.441929449392,0.0190299798857,0.249305173607
/Entertainment/Music/Rock music,0.462988200422,0.162823951368,0.239950233636,0.262780198989,0.178088066488,0.249056380288,0.2981423056,0.263933389874,0.254347612688,0.307251958946,0.226877899868,0.402298927546,0.426083444498,0.485677829632,0.412932159217,0.459415508647,0.479816425466,0.49236492071,0.471461003448,0.787516730433,0.713745916874,0.810532393862,0.789253317002,0.844908935247,0.78341842961,0.785508854759,0.76069295188,0.784773581296,0.842966791649,0.725424318544,0.875173687088,0.758405210426,0.777390921516,0.335556223899,0.258768528401,0.395571457812,0.455466717002,0.441945235276,0.452686202232,0.493522160932,0.479544799485,0.472103715504,0.025250452187,0.242830930317
/Entertainment/Music/Soul music,0.465298673861,0.175846017705,0.253999734325,0.271963314169,0.202154169076,0.249529330596,0.287940006408,0.270280846335,0.263568378732,0.29742476484,0.200961506956,0.439455447471,0.4465420665,0.50397211559,0.445987356308,0.483397217973,0.509125857919,0.512521174501,0.465263617159,0.817745830831,0.734288209186,0.81767316155,0.805743954162,0.852262360606,0.7770924326,0.722941365484,0.765504887375,0.809122486614,0.847029156171,0.73824940375,0.834160004443,0.772310442818,0.800622826195,0.311362022541,0.190667457025,0.424280788512,0.481788098363,0.465699820548,0.480073391246,0.507337094613,0.490170969141,0.489280302749,0.0465544450628,0.29393616339
/Entertainment/Reading,0.360808858221,0.184017802233,0.173392285794,0.209504415744,0.196285755484,0.1661380036,0.199226781995,0.206481478597,0.177285646538,0.212773899122,0.161884195311,0.214380280355,0.296551627804,0.286474152643,0.204951441976,0.254388572244,0.286435025909,0.330161302128,0.24140854153,0.301057877695,0.259036798482,0.316300776924,0.285791802568,0.320712383226,0.278299394619,0.294663640446,0.287888030544,0.290671018199,0.320247088097,0.261290952067,0.306075825691,0.295394974531,0.305348130111,0.211300617315,0.214332478778,0.269609136502,0.355413786054,0.276939078369,0.282753261931,0.375157927854,0.332514105711,0.333455497894,0.0329127683295,0.188723233211
/Entertainment/Reading/Books,0.385668709029,0.16791190126,0.116568725909,0.190909851248,0.198222670027,0.104960350698,0.172186997095,0.196394402328,0.135967245757,0.17296854781,0.177508171411,0.251476315248,0.285950858888,0.28279045913,0.221103337714,0.269834526405,0.312422551898,0.338404079556,0.242976230471,0.350665336572,0.276444724547,0.361721143389,0.29800053638,0.313375325063,0.313359845721,0.284875216266,0.324713197379,0.337015087776,0.32627200067,0.240052294279,0.309320190167,0.331526243293,0.335531060311,0.18459875266,0.181926276651,0.300950381578,0.416642145259,0.292259606273,0.263200200764,0.37859236363,0.32287213043,0.333930596783,0.0279892012624,0.193491356089
/Entertainment/Reading/Comics,0.6485147695,0.233426346945,0.238339993301,0.295580970183,0.223773280249,0.21598978892,0.282969356688,0.291975829358,0.257621962531,0.260649272189,0.16620312053,0.330102674669,0.427036640046,0.408159049008,0.316302126518,0.391086552767,0.4072198853,0.467621248403,0.336306409656,0.334508920299,0.302313269313,0.331354828058,0.313048129367,0.343719739935,0.287204750137,0.335384678246,0.315318533277,0.329472534072,0.359108341486,0.318994813542,0.342301091829,0.32981547631,0.343935991356,0.194407985955,0.158531907672,0.330853560386,0.427168577457,0.338623978374,0.35366709817,0.475181239403,0.408542253122,0.399482932612,0.0189819121952,0.230962226272
/Entertainment/Reading/E-books,0.380400691567,0.24154826536,0.19930377204,0.253537792173,0.248529429284,0.180880976255,0.237803001272,0.257838030051,0.206980952185,0.236341157157,0.178961303266,0.213760628964,0.287720378441,0.266075949059,0.202626422395,0.252908726436,0.280101847748,0.335126568908,0.231955568968,0.308633304729,0.261971217727,0.326568397596,0.299594755743,0.311593380886,0.285805772376,0.297167506991,0.291860371332,0.299016672343,0.317981737021,0.241086943983,0.299944712472,0.317201697554,0.322538035174,0.221699808248,0.212580761948,0.26873593173,0.367396617515,0.273106132257,0.28578936157,0.380123064227,0.31144272402,0.316914792561,0.0578508897958,0.199508848476
/Entertainment/Reading/Fiction books,0.435110199521,0.19585459966,0.139428808343,0.227022983306,0.229674612139,0.107645448264,0.21804969067,0.226941931918,0.163261853502,0.181612089327,0.183216360306,0.335237831294,0.366868971386,0.364289361398,0.288013610932,0.368669656945,0.414069439933,0.44524002342,0.310497556637,0.372442710948,0.301851695233,0.379279113962,0.296187519425,0.32754321071,0.332812195226,0.310589111716,0.343435347638,0.360846634005,0.34202272362,0.266344303349,0.323741404168,0.346269427733,0.341487778039,0.178883032,0.152603114561,0.34738287556,0.492128289885,0.329718097629,0.304782311663,0.460081743958,0.372908256306,0.386815173799,0.0674742419834,0.219207322518
/Entertainment/Reading/Literature,0.34120280597,0.164213786315,0.101264475687,0.154024520337,0.236159088013,0.0594507142517,0.171515145298,0.152208579962,0.0952530496536,0.14476247202,0.138455741983,0.204357303506,0.25141741271,0.252175806729,0.193078491882,0.234975909158,0.304079451268,0.302747081775,0.257299292008,0.355356781592,0.245528638251,0.421420907755,0.316678781091,0.348126421089,0.384466064845,0.287132118759,0.339199523537,0.340576653756,0.344802543859,0.26607683915,0.324935163356,0.411832691916,0.341658335537,0.196286800193,0.16549082897,0.227048581555,0.34117011132,0.257245633567,0.209036558769,0.323787176189,0.270788244205,0.29580654536,0.0463607803357,0.11454583598
/Entertainment/Reading/Magazines,0.44775317768,0.259468605525,0.21483658676,0.255337489211,0.276927461769,0.202641839886,0.279932613709,0.266645428225,0.222911932065,0.28552036788,0.218858712692,0.245306185323,0.320295682247,0.307130366719,0.237519860745,0.297012461473,0.307328740406,0.362561102805,0.284536197162,0.3433697611,0.303042125545,0.400587363344,0.347029803687,0.353606894266,0.351262677724,0.346699800071,0.371111488417,0.339297342131,0.372112687944,0.302950168074,0.351877426154,0.372493442244,0.371438132023,0.342803944797,0.309908265922,0.315573180596,0.414246676984,0.332112854933,0.324095037684,0.418605692116,0.36517308768,0.366016432055,0.0564365990628,0.191271626952
/Entertainment/Reading/Manga,0.57344302581,0.27570256407,0.32093161193,0.363614711018,0.279508749042,0.268666880206,0.307650204593,0.363685459422,0.324038647461,0.337046097179,0.161036265888,0.351355753847,0.454910140687,0.430095844534,0.360522444265,0.419143975667,0.442425204294,0.488364939524,0.396034957319,0.372022971062,0.341414018774,0.375376052195,0.37699697798,0.400278571059,0.336857344623,0.378462829039,0.337807846705,0.363346877472,0.411691843109,0.370823249447,0.388126142988,0.420632700025,0.407903740681,0.236939074864,0.199309371047,0.337234561463,0.438636802892,0.373119544676,0.421294042179,0.485413905531,0.418058007029,0.426523568374,0.0397683544276,0.207105698064
/Entertainment/Reading/Mystery fiction,0.444867799452,0.201205146647,0.187972078567,0.278841530753,0.205875632482,0.147694146187,0.241262770622,0.252229179985,0.219319106687,0.203440618802,0.196969557333,0.422735446121,0.477971051535,0.464961190525,0.363923718207,0.473495252639,0.51622100459,0.539626956077,0.365653833581,0.385407354095,0.33694865323,0.372989671025,0.300483154403,0.353436453152,0.337967880826,0.347118251251,0.350344659671,0.375964493187,0.361690715361,0.301888872471,0.351857933649,0.328579896133,0.345624332184,0.196087569134,0.160888779063,0.405136463285,0.529697659596,0.365483896437,0.386444604282,0.534042878439,0.448733277464,0.460979579738,0.0763902234361,0.290191872392
/Entertainment/Reading/Newspapers,0.396359458466,0.223401382181,0.199240770216,0.20914623126,0.241725194184,0.168403913729,0.238273785362,0.227474021094,0.181770821035,0.266660284835,0.1657565134,0.175813611787,0.255725555861,0.259693605524,0.215388823979,0.237762412232,0.24912696916,0.26533519597,0.269106550622,0.275065471246,0.255531952901,0.315775051489,0.317546029265,0.293460452128,0.278936590372,0.292968690176,0.288882972429,0.267670262943,0.318956699395,0.26076841408,0.303382378046,0.349740540782,0.309577004902,0.275812501949,0.211184531807,0.269826325598,0.373084897212,0.34155901142,0.277648443709,0.336948451533,0.338339796305,0.337828032091,0.0161473762964,0.133635579787
/Entertainment/Reading/Non-fiction books,0.422850195845,0.210100846002,0.17836293801,0.246683243007,0.286600244702,0.116562917918,0.238670980192,0.245666702787,0.182141864183,0.203974829876,0.213106071182,0.280052610869,0.336930252991,0.311825322004,0.240484768987,0.321117242574,0.357023798853,0.415418855218,0.296555920426,0.347611526267,0.278853449267,0.3828051999,0.298488539746,0.318539722464,0.350838022025,0.313527542133,0.336209808265,0.338163656572,0.330565355175,0.267542460781,0.305788230325,0.365764163037,0.341356972198,0.193168546933,0.187909087062,0.300916241716,0.45072422124,0.30061240708,0.297053268507,0.436941551423,0.328069192069,0.339235872719,0.0893663534934,0.212165378917
/Entertainment/Reading/Romance novels,0.448882184755,0.180135338976,0.181507081511,0.27772704953,0.185696139897,0.152298904708,0.216085152957,0.248443876494,0.208520127833,0.179315253285,0.13613513054,0.497876256887,0.506932824315,0.507927719949,0.429465309188,0.490898336409,0.610765592318,0.541978632722,0.404657346239,0.485427103177,0.390731653816,0.422436150662,0.375729773079,0.402674300133,0.379411122204,0.376915679625,0.392558525142,0.476165521878,0.422021258549,0.340189857484,0.40205243065,0.416244319018,0.401713461581,0.168102694701,0.0755820013928,0.446057984282,0.503972805403,0.40671109973,0.380019884482,0.510017994684,0.462157218874,0.480760116942,0.0626520098985,0.25819469956
/Entertainment/TV,0.476114478779,0.168882911619,0.228178128433,0.256978350664,0.182449312573,0.214429944912,0.224049712921,0.229848517498,0.233114100939,0.295895282699,0.130209370912,0.417535024456,0.47818193782,0.524404545162,0.406408992037,0.475268489839,0.48571934355,0.528887511735,0.417814622236,0.388663680497,0.364812941844,0.343211691797,0.383110580714,0.407958025369,0.314450829388,0.397471000455,0.349429392927,0.384097667428,0.425573912196,0.365731335112,0.409072143397,0.352340831581,0.401117656753,0.231842749182,0.196895310477,0.693071323568,0.719812440471,0.665852224542,0.566443441096,0.73302088096,0.752237016904,0.749745853928,0.0828440509775,0.262249900809
/Entertainment/TV/TV comedies,0.482486760351,0.158160733318,0.214438390919,0.241120225444,0.165331170903,0.191207065906,0.219408420975,0.209112486342,0.214979769897,0.270151101362,0.0973062066021,0.516400928543,0.53808481918,0.633692620052,0.489227777447,0.557778395753,0.593842216683,0.580181480936,0.465511480128,0.423710422448,0.397116655274,0.360360154925,0.390376778377,0.410654452833,0.324552793569,0.386543631444,0.371819087891,0.422258463041,0.434623008987,0.374307572656,0.415835937987,0.36792391864,0.408673138721,0.20677183084,0.146468188325,0.782218760073,0.788363940986,0.743827952924,0.607626234668,0.776501010492,0.853107961787,0.839071329613,0.107588023382,0.236875213134
/Entertainment/TV/TV game shows,0.569689438922,0.272218772505,0.476163342796,0.485492994045,0.234973821876,0.437614328694,0.333371928901,0.464413659858,0.473845512186,0.522143245014,0.121122874109,0.481966076059,0.597791690747,0.620127572803,0.499247886569,0.580945583548,0.565213089949,0.622357415122,0.499544994271,0.398505352364,0.45116242968,0.361639045088,0.451038510209,0.460178430267,0.321731150962,0.442021089328,0.370549192734,0.403716528087,0.477544905672,0.427076644722,0.462468337678,0.400022225217,0.479948691213,0.247152640433,0.230376740916,0.686867590358,0.747245680332,0.692122800514,0.772787580632,0.777346716465,0.789859386162,0.780189901922,0.0810961019565,0.235644731866
/Entertainment/TV/TV reality shows,0.482078654017,0.182258684113,0.266490947584,0.287995124439,0.21160934475,0.230735424044,0.251432727844,0.255345496895,0.255488492847,0.307065197396,0.127709099788,0.493865820529,0.541603603826,0.599389855303,0.473359617615,0.552189896216,0.556119782363,0.584409116791,0.457605997468,0.406456693489,0.386567352541,0.362707133046,0.402224247793,0.426815134801,0.333262547455,0.413168266119,0.358305050857,0.408722685204,0.445945459227,0.399756732765,0.423482390276,0.380230701686,0.437057814422,0.227406821744,0.181707461293,0.740639832375,0.771894586364,0.707120775314,0.709659075272,0.7678145266,0.802915039296,0.795055378919,0.1245514225,0.264412752295
/Entertainment/TV/TV talkshows,0.436621327062,0.135048271448,0.195238076246,0.215772432701,0.144600099916,0.179179793111,0.190695730564,0.190059480674,0.197674917552,0.261411783444,0.099817723412,0.423039711681,0.46584542665,0.530267715624,0.404552134235,0.475079469425,0.489177521805,0.516693217922,0.40474830737,0.357842218046,0.338206239059,0.303158747232,0.345888007139,0.367945987143,0.272764911148,0.357494377643,0.317467608221,0.356045205112,0.388349173419,0.331599973175,0.372482543186,0.317153003437,0.367100588275,0.190173286166,0.162388217587,0.762115011768,0.777295744324,0.714207128767,0.586130294701,0.765783675299,0.810637442435,0.810710800173,0.0922906523512,0.231119113635
